121,20,6	chr6	100.000	18	0	0	3	20	120408356	120408373	0.12	36.2
121,20,8	chr4	100.000	17	0	0	2	18	89935534	89935550	0.49	34.2
122,22,1	chr6	100.000	18	0	0	5	22	120408373	120408356	0.21	36.2
122,22,1	chr1	100.000	17	0	0	1	17	81355878	81355894	0.82	34.2
122,23,2	chrX	100.000	17	0	0	1	17	105677709	105677725	0.98	34.2
122,23,2	chr5	100.000	17	0	0	2	18	22478498	22478514	0.98	34.2
122,23,2	chr18	100.000	17	0	0	5	21	22563694	22563678	0.98	34.2
122,23,2	chr1	100.000	17	0	0	3	19	220756775	220756791	0.98	34.2
122,20,3	chr9	100.000	17	0	0	2	18	13605241	13605257	0.49	34.2
122,20,3	chr1	100.000	17	0	0	2	18	153009354	153009370	0.49	34.2
123,23,1	chr8	100.000	18	0	0	2	19	61001659	61001676	0.25	36.2
123,23,1	chr8	100.000	17	0	0	7	23	96971325	96971341	0.98	34.2
123,23,1	chr1	100.000	18	0	0	5	22	186103616	186103633	0.25	36.2
123,20,2	chr9	100.000	18	0	0	3	20	75146395	75146378	0.12	36.2
123,20,2	chr21	100.000	17	0	0	4	20	29151163	29151147	0.49	34.2
123,20,2	chr20	100.000	17	0	0	4	20	3247731	3247715	0.49	34.2
123,20,2	chrX	100.000	17	0	0	4	20	11981025	11981041	0.49	34.2
123,22,5	chr21	100.000	18	0	0	1	18	15890019	15890036	0.21	36.2
123,22,5	chr10	100.000	17	0	0	4	20	22257584	22257568	0.82	34.2
123,20,6	chr8	100.000	18	0	0	3	20	5939336	5939353	0.12	36.2
123,20,6	chrX	100.000	17	0	0	2	18	73176161	73176177	0.49	34.2
123,20,6	chr5	100.000	17	0	0	2	18	121646029	121646013	0.49	34.2
123,20,6	chr4	100.000	17	0	0	1	17	47027872	47027888	0.49	34.2
123,20,6	chr3	100.000	17	0	0	2	18	88721844	88721828	0.49	34.2
123,20,6	chr2	100.000	17	0	0	2	18	64388449	64388433	0.49	34.2
123,20,6	chr10	100.000	17	0	0	4	20	1658982	1658966	0.49	34.2
123,20,6	chr1	100.000	17	0	0	2	18	219868236	219868252	0.49	34.2
123,20,7	chr1	100.000	17	0	0	3	19	57325491	57325507	0.49	34.2
124,20,4	chr16	100.000	17	0	0	4	20	65643112	65643128	0.49	34.2
124,18,8	chr6	100.000	17	0	0	2	18	58175566	58175582	0.33	34.2
124,18,8	chr6	100.000	17	0	0	2	18	60930098	60930114	0.33	34.2
124,18,8	chr11	100.000	17	0	0	2	18	15043397	15043413	0.33	34.2
125,22,2	chr15	100.000	18	0	0	1	18	80197736	80197719	0.21	36.2
125,18,3	chr6	100.000	17	0	0	2	18	58175566	58175582	0.33	34.2
125,18,3	chr6	100.000	17	0	0	2	18	60930098	60930114	0.33	34.2
125,18,3	chr11	100.000	17	0	0	2	18	15043397	15043413	0.33	34.2
125,20,6	chr9	100.000	17	0	0	3	19	13605257	13605241	0.49	34.2
125,20,6	chr1	100.000	17	0	0	3	19	153009370	153009354	0.49	34.2
125,20,7	chr16	100.000	17	0	0	4	20	65643112	65643128	0.49	34.2
125,21,8	chr13	100.000	17	0	0	3	19	37050544	37050528	0.65	34.2
125,21,8	chrX	100.000	17	0	0	1	17	46196799	46196815	0.65	34.2
125,21,8	chr6	100.000	17	0	0	1	17	153578349	153578365	0.65	34.2
125,21,8	chr5	100.000	17	0	0	3	19	51246801	51246817	0.65	34.2
125,21,8	chr11	100.000	17	0	0	2	18	69698231	69698247	0.65	34.2
126,20,1	chr4	100.000	18	0	0	2	19	24946522	24946539	0.12	36.2
126,23,2	chr14	100.000	18	0	0	6	23	67677193	67677176	0.25	36.2
126,23,2	chr13	100.000	18	0	0	4	21	54036535	54036518	0.25	36.2
126,23,2	chr1	100.000	18	0	0	5	22	229042890	229042873	0.25	36.2
126,23,2	chr9	100.000	17	0	0	6	22	31721027	31721011	0.98	34.2
126,23,2	chr6	100.000	17	0	0	2	18	46903758	46903774	0.98	34.2
126,23,2	chr6	100.000	17	0	0	5	21	160958306	160958322	0.98	34.2
126,23,2	chr5	100.000	17	0	0	4	20	15045983	15045967	0.98	34.2
126,23,2	chr3	100.000	17	0	0	2	18	54934098	54934082	0.98	34.2
126,23,2	chr3	100.000	17	0	0	6	22	110660188	110660172	0.98	34.2
126,18,3	chr6	100.000	17	0	0	2	18	58175566	58175582	0.33	34.2
126,18,3	chr6	100.000	17	0	0	2	18	60930098	60930114	0.33	34.2
126,18,3	chr11	100.000	17	0	0	2	18	15043397	15043413	0.33	34.2
126,20,4	chr9	100.000	17	0	0	3	19	13605257	13605241	0.49	34.2
126,20,4	chr1	100.000	17	0	0	3	19	153009370	153009354	0.49	34.2
126,20,7	chr16	100.000	17	0	0	4	20	65643112	65643128	0.49	34.2
127,20,1	chr6	100.000	18	0	0	3	20	58175566	58175583	0.12	36.2
127,20,1	chr6	100.000	18	0	0	3	20	60930098	60930115	0.12	36.2
127,20,1	chr11	100.000	17	0	0	3	19	15043397	15043413	0.49	34.2
127,20,3	chr3_KI270778v1_alt	100.000	18	0	0	1	18	173166	173149	0.12	36.2
127,20,3	chr3	100.000	18	0	0	1	18	166469087	166469070	0.12	36.2
127,20,4	chr14	100.000	20	0	0	1	20	67677193	67677174	0.008	40.1
127,20,4	chr5	100.000	17	0	0	3	19	73416280	73416296	0.49	34.2
127,20,4	chr9	100.000	17	0	0	1	17	31721027	31721011	0.49	34.2
127,20,4	chr3	100.000	17	0	0	1	17	110660188	110660172	0.49	34.2
127,20,4	chr1	100.000	17	0	0	1	17	229042889	229042873	0.49	34.2
127,20,5	chr1	100.000	17	0	0	2	18	57325507	57325491	0.49	34.2
127,20,6	chr4	100.000	17	0	0	4	20	11359475	11359491	0.49	34.2
127,20,6	chr2	100.000	17	0	0	2	18	119440874	119440890	0.49	34.2
127,20,7	chr1	100.000	18	0	0	2	19	186103633	186103616	0.12	36.2
127,20,7	chr8	100.000	17	0	0	1	17	96971341	96971325	0.49	34.2
127,20,8	chr8	100.000	18	0	0	1	18	5939353	5939336	0.12	36.2
127,20,8	chrX	100.000	17	0	0	3	19	73176177	73176161	0.49	34.2
127,20,8	chr5	100.000	17	0	0	3	19	121646013	121646029	0.49	34.2
127,20,8	chr4	100.000	17	0	0	4	20	47027888	47027872	0.49	34.2
127,20,8	chr3	100.000	17	0	0	3	19	88721828	88721844	0.49	34.2
127,20,8	chr2	100.000	17	0	0	3	19	64388433	64388449	0.49	34.2
127,20,8	chr10	100.000	17	0	0	1	17	1658966	1658982	0.49	34.2
127,20,8	chr1	100.000	17	0	0	3	19	219868252	219868236	0.49	34.2
128,20,1	chr4	100.000	18	0	0	2	19	24946522	24946539	0.12	36.2
128,22,2	chr15	100.000	18	0	0	1	18	80197736	80197719	0.21	36.2
128,18,3	chr6	100.000	17	0	0	2	18	58175566	58175582	0.33	34.2
128,18,3	chr6	100.000	17	0	0	2	18	60930098	60930114	0.33	34.2
128,18,3	chr11	100.000	17	0	0	2	18	15043397	15043413	0.33	34.2
128,20,6	chr9	100.000	17	0	0	3	19	13605257	13605241	0.49	34.2
128,20,6	chr1	100.000	17	0	0	3	19	153009370	153009354	0.49	34.2
128,20,7	chr16	100.000	17	0	0	4	20	65643112	65643128	0.49	34.2
128,21,8	chr13	100.000	17	0	0	3	19	37050544	37050528	0.65	34.2
128,21,8	chrX	100.000	17	0	0	1	17	46196799	46196815	0.65	34.2
128,21,8	chr6	100.000	17	0	0	1	17	153578349	153578365	0.65	34.2
128,21,8	chr5	100.000	17	0	0	3	19	51246801	51246817	0.65	34.2
128,21,8	chr11	100.000	17	0	0	2	18	69698231	69698247	0.65	34.2
129,23,1	chr8	100.000	18	0	0	3	20	5939353	5939336	0.25	36.2
129,23,1	chrX	100.000	17	0	0	5	21	73176177	73176161	0.98	34.2
129,23,1	chr15_KI270905v1_alt	95.238	21	1	0	3	23	3937309	3937289	0.98	34.2
129,23,1	chr15_KI270905v1_alt	95.238	21	1	0	3	23	3039338	3039358	0.98	34.2
129,23,1	chr4	100.000	17	0	0	6	22	47027888	47027872	0.98	34.2
129,23,1	chr15	95.238	21	1	0	3	23	31652161	31652141	0.98	34.2
129,23,1	chr15	95.238	21	1	0	3	23	30753612	30753632	0.98	34.2
129,23,1	chr1	100.000	17	0	0	5	21	219868252	219868236	0.98	34.2
129,23,1	chr5	100.000	17	0	0	5	21	121646013	121646029	0.98	34.2
129,23,1	chr3	100.000	17	0	0	5	21	88721828	88721844	0.98	34.2
129,23,1	chr2	100.000	17	0	0	5	21	64388433	64388449	0.98	34.2
129,23,1	chr10	100.000	17	0	0	3	19	1658966	1658982	0.98	34.2
129,20,5	chr16	100.000	17	0	0	1	17	65643128	65643112	0.49	34.2
129,20,6	chrX	100.000	18	0	0	1	18	105677708	105677725	0.12	36.2
129,20,6	chr6	100.000	17	0	0	1	17	163781494	163781510	0.49	34.2
129,20,6	chr5	100.000	17	0	0	3	19	22478498	22478514	0.49	34.2
129,20,6	chr1	100.000	17	0	0	4	20	220756775	220756791	0.49	34.2
129,20,8	chr7	100.000	17	0	0	1	17	47143616	47143600	0.49	34.2
130,20,1	chr6	100.000	18	0	0	3	20	58175566	58175583	0.12	36.2
130,20,1	chr6	100.000	18	0	0	3	20	60930098	60930115	0.12	36.2
130,20,1	chr11	100.000	17	0	0	3	19	15043397	15043413	0.49	34.2
130,20,2	chr4	100.000	18	0	0	2	19	24946539	24946522	0.12	36.2
130,20,3	chr3_KI270778v1_alt	100.000	18	0	0	1	18	173166	173149	0.12	36.2
130,20,3	chr3	100.000	18	0	0	1	18	166469087	166469070	0.12	36.2
130,20,4	chr14	100.000	20	0	0	1	20	67677193	67677174	0.008	40.1
130,20,4	chr5	100.000	17	0	0	3	19	73416280	73416296	0.49	34.2
130,20,4	chr9	100.000	17	0	0	1	17	31721027	31721011	0.49	34.2
130,20,4	chr3	100.000	17	0	0	1	17	110660188	110660172	0.49	34.2
130,20,4	chr1	100.000	17	0	0	1	17	229042889	229042873	0.49	34.2
130,20,5	chr1	100.000	17	0	0	2	18	57325507	57325491	0.49	34.2
130,20,6	chr4	100.000	17	0	0	4	20	11359475	11359491	0.49	34.2
130,20,6	chr2	100.000	17	0	0	2	18	119440874	119440890	0.49	34.2
130,20,7	chr1	100.000	18	0	0	2	19	186103633	186103616	0.12	36.2
130,20,7	chr8	100.000	17	0	0	1	17	96971341	96971325	0.49	34.2
130,20,8	chr8	100.000	18	0	0	1	18	5939353	5939336	0.12	36.2
130,20,8	chrX	100.000	17	0	0	3	19	73176177	73176161	0.49	34.2
130,20,8	chr5	100.000	17	0	0	3	19	121646013	121646029	0.49	34.2
130,20,8	chr4	100.000	17	0	0	4	20	47027888	47027872	0.49	34.2
130,20,8	chr3	100.000	17	0	0	3	19	88721828	88721844	0.49	34.2
130,20,8	chr2	100.000	17	0	0	3	19	64388433	64388449	0.49	34.2
130,20,8	chr10	100.000	17	0	0	1	17	1658966	1658982	0.49	34.2
130,20,8	chr1	100.000	17	0	0	3	19	219868252	219868236	0.49	34.2
131,23,1	chr6	100.000	18	0	0	5	22	36910902	36910885	0.25	36.2
131,23,1	chr2	100.000	18	0	0	6	23	57059620	57059603	0.25	36.2
131,23,1	chr1	100.000	17	0	0	6	22	105735651	105735667	0.98	34.2
131,23,1	chr1	100.000	17	0	0	4	20	238243519	238243535	0.98	34.2
131,23,1	chrX	100.000	17	0	0	4	20	50132262	50132246	0.98	34.2
131,23,1	chr12	100.000	17	0	0	4	20	30506188	30506172	0.98	34.2
131,23,2	chr17_KI270857v1_alt	100.000	18	0	0	6	23	1037606	1037589	0.25	36.2
131,23,2	chr17	100.000	18	0	0	6	23	36801258	36801241	0.25	36.2
131,23,2	chr9	100.000	17	0	0	4	20	91316270	91316286	0.98	34.2
131,23,2	chr22	100.000	17	0	0	4	20	30175626	30175610	0.98	34.2
131,20,3	chr1	100.000	19	0	0	2	20	239520728	239520710	0.031	38.2
131,20,3	chr11	100.000	17	0	0	2	18	46160637	46160653	0.49	34.2
131,20,5	chr4	100.000	17	0	0	2	18	89935534	89935550	0.49	34.2
131,19,6	chr7	100.000	17	0	0	1	17	117956010	117955994	0.33	34.2
131,20,7	chr7	100.000	17	0	0	4	20	47143600	47143616	0.49	34.2
132,23,1	chr8	100.000	18	0	0	2	19	61001659	61001676	0.25	36.2
132,23,1	chr8	100.000	17	0	0	7	23	96971325	96971341	0.98	34.2
132,23,1	chr1	100.000	18	0	0	5	22	186103616	186103633	0.25	36.2
132,22,2	chr7	95.238	21	1	0	1	21	13283233	13283213	0.82	34.2
132,22,2	chr1	100.000	17	0	0	6	22	71653397	71653381	0.82	34.2
132,20,4	chr8	100.000	18	0	0	3	20	5939336	5939353	0.12	36.2
132,20,4	chrX	100.000	17	0	0	2	18	73176161	73176177	0.49	34.2
132,20,4	chr5	100.000	17	0	0	2	18	121646029	121646013	0.49	34.2
132,20,4	chr4	100.000	17	0	0	1	17	47027872	47027888	0.49	34.2
132,20,4	chr3	100.000	17	0	0	2	18	88721844	88721828	0.49	34.2
132,20,4	chr2	100.000	17	0	0	2	18	64388449	64388433	0.49	34.2
132,20,4	chr10	100.000	17	0	0	4	20	1658982	1658966	0.49	34.2
132,20,4	chr1	100.000	17	0	0	2	18	219868236	219868252	0.49	34.2
132,22,5	chr21	100.000	18	0	0	1	18	15890019	15890036	0.21	36.2
132,22,5	chr10	100.000	17	0	0	4	20	22257584	22257568	0.82	34.2
132,20,6	chr14	100.000	20	0	0	1	20	67677193	67677174	0.008	40.1
132,20,6	chr5	100.000	17	0	0	3	19	73416280	73416296	0.49	34.2
132,20,6	chr9	100.000	17	0	0	1	17	31721027	31721011	0.49	34.2
132,20,6	chr3	100.000	17	0	0	1	17	110660188	110660172	0.49	34.2
132,20,6	chr1	100.000	17	0	0	1	17	229042889	229042873	0.49	34.2
132,20,7	chr1	100.000	17	0	0	3	19	57325491	57325507	0.49	34.2
133,20,3	chr4	100.000	17	0	0	2	18	89935534	89935550	0.49	34.2
133,21,5	chr1	100.000	17	0	0	5	21	165533274	165533258	0.65	34.2
133,20,6	chr17	100.000	17	0	0	2	18	60974253	60974269	0.49	34.2
133,20,6	chr12	100.000	17	0	0	1	17	56435280	56435264	0.49	34.2
133,20,7	chr1	100.000	19	0	0	1	19	239520710	239520728	0.031	38.2
133,20,7	chr11	100.000	17	0	0	3	19	46160653	46160637	0.49	34.2
134,23,2	chrX	100.000	17	0	0	1	17	105677709	105677725	0.98	34.2
134,23,2	chr5	100.000	17	0	0	2	18	22478498	22478514	0.98	34.2
134,23,2	chr18	100.000	17	0	0	5	21	22563694	22563678	0.98	34.2
134,23,2	chr1	100.000	17	0	0	3	19	220756775	220756791	0.98	34.2
134,20,5	chr14	100.000	20	0	0	1	20	67677174	67677193	0.008	40.1
134,20,5	chr5	100.000	17	0	0	2	18	73416296	73416280	0.49	34.2
134,20,5	chr9	100.000	17	0	0	4	20	31721011	31721027	0.49	34.2
134,20,5	chr3	100.000	17	0	0	4	20	110660172	110660188	0.49	34.2
134,20,5	chr1	100.000	17	0	0	4	20	229042873	229042889	0.49	34.2
134,20,7	chr9	100.000	17	0	0	3	19	13605257	13605241	0.49	34.2
134,20,7	chr1	100.000	17	0	0	3	19	153009370	153009354	0.49	34.2
135,22,2	chr7	95.238	21	1	0	1	21	13283233	13283213	0.82	34.2
135,22,2	chr1	100.000	17	0	0	6	22	71653397	71653381	0.82	34.2
135,20,4	chr8	100.000	18	0	0	3	20	5939336	5939353	0.12	36.2
135,20,4	chrX	100.000	17	0	0	2	18	73176161	73176177	0.49	34.2
135,20,4	chr5	100.000	17	0	0	2	18	121646029	121646013	0.49	34.2
135,20,4	chr4	100.000	17	0	0	1	17	47027872	47027888	0.49	34.2
135,20,4	chr3	100.000	17	0	0	2	18	88721844	88721828	0.49	34.2
135,20,4	chr2	100.000	17	0	0	2	18	64388449	64388433	0.49	34.2
135,20,4	chr10	100.000	17	0	0	4	20	1658982	1658966	0.49	34.2
135,20,4	chr1	100.000	17	0	0	2	18	219868236	219868252	0.49	34.2
135,20,6	chr14	100.000	20	0	0	1	20	67677193	67677174	0.008	40.1
135,20,6	chr5	100.000	17	0	0	3	19	73416280	73416296	0.49	34.2
135,20,6	chr9	100.000	17	0	0	1	17	31721027	31721011	0.49	34.2
135,20,6	chr3	100.000	17	0	0	1	17	110660188	110660172	0.49	34.2
135,20,6	chr1	100.000	17	0	0	1	17	229042889	229042873	0.49	34.2
135,20,7	chr3_KI270778v1_alt	100.000	18	0	0	3	20	173149	173166	0.12	36.2
135,20,7	chr3	100.000	18	0	0	3	20	166469070	166469087	0.12	36.2
136,23,1	chr4	100.000	17	0	0	7	23	43780072	43780056	0.98	34.2
136,23,1	chr16	100.000	17	0	0	3	19	65643128	65643112	0.98	34.2
136,23,2	chr14	100.000	18	0	0	6	23	67677193	67677176	0.25	36.2
136,23,2	chr13	100.000	18	0	0	4	21	54036535	54036518	0.25	36.2
136,23,2	chr1	100.000	18	0	0	5	22	229042890	229042873	0.25	36.2
136,23,2	chr9	100.000	17	0	0	6	22	31721027	31721011	0.98	34.2
136,23,2	chr6	100.000	17	0	0	2	18	46903758	46903774	0.98	34.2
136,23,2	chr6	100.000	17	0	0	5	21	160958306	160958322	0.98	34.2
136,23,2	chr5	100.000	17	0	0	4	20	15045983	15045967	0.98	34.2
136,23,2	chr3	100.000	17	0	0	2	18	54934098	54934082	0.98	34.2
136,23,2	chr3	100.000	17	0	0	6	22	110660188	110660172	0.98	34.2
136,20,4	chr9	100.000	17	0	0	3	19	13605257	13605241	0.49	34.2
136,20,4	chr1	100.000	17	0	0	3	19	153009370	153009354	0.49	34.2
136,20,5	chr1	100.000	18	0	0	2	19	186103616	186103633	0.12	36.2
136,20,5	chr8	100.000	17	0	0	4	20	96971325	96971341	0.49	34.2
136,18,7	chr6	100.000	17	0	0	1	17	58175582	58175566	0.33	34.2
136,18,7	chr6	100.000	17	0	0	1	17	60930114	60930098	0.33	34.2
136,18,7	chr11	100.000	17	0	0	1	17	15043413	15043397	0.33	34.2
137,23,1	chrX	100.000	19	0	0	5	23	96507393	96507411	0.063	38.2
137,23,1	chr3_KI270778v1_alt	100.000	18	0	0	1	18	173166	173149	0.25	36.2
137,23,1	chr3	100.000	18	0	0	1	18	166469087	166469070	0.25	36.2
137,23,1	chr5	95.238	21	1	0	3	23	7398882	7398862	0.98	34.2
137,20,2	chr9	100.000	18	0	0	3	20	75146395	75146378	0.12	36.2
137,20,2	chr21	100.000	17	0	0	4	20	29151163	29151147	0.49	34.2
137,20,2	chr20	100.000	17	0	0	4	20	3247731	3247715	0.49	34.2
137,20,2	chrX	100.000	17	0	0	4	20	11981025	11981041	0.49	34.2
137,22,5	chr21	100.000	18	0	0	1	18	15890019	15890036	0.21	36.2
137,22,5	chr10	100.000	17	0	0	4	20	22257584	22257568	0.82	34.2
137,20,6	chr8	100.000	18	0	0	3	20	5939336	5939353	0.12	36.2
137,20,6	chrX	100.000	17	0	0	2	18	73176161	73176177	0.49	34.2
137,20,6	chr5	100.000	17	0	0	2	18	121646029	121646013	0.49	34.2
137,20,6	chr4	100.000	17	0	0	1	17	47027872	47027888	0.49	34.2
137,20,6	chr3	100.000	17	0	0	2	18	88721844	88721828	0.49	34.2
137,20,6	chr2	100.000	17	0	0	2	18	64388449	64388433	0.49	34.2
137,20,6	chr10	100.000	17	0	0	4	20	1658982	1658966	0.49	34.2
137,20,6	chr1	100.000	17	0	0	2	18	219868236	219868252	0.49	34.2
137,20,7	chr1	100.000	17	0	0	3	19	57325491	57325507	0.49	34.2
138,23,2	chr4	100.000	19	0	0	3	21	11359475	11359493	0.063	38.2
138,23,2	chr4	100.000	18	0	0	4	21	35330062	35330045	0.25	36.2
138,23,2	chr3	100.000	19	0	0	4	22	139620018	139620036	0.063	38.2
138,23,2	chr3	100.000	17	0	0	4	20	41068364	41068380	0.98	34.2
138,23,2	chr1	100.000	18	0	0	5	22	17665197	17665214	0.25	36.2
138,23,2	chr1	100.000	17	0	0	7	23	61391025	61391041	0.98	34.2
138,23,2	chr1	100.000	17	0	0	5	21	215152699	215152715	0.98	34.2
138,23,2	chrX	100.000	17	0	0	7	23	100727275	100727259	0.98	34.2
138,23,2	chr10_GL383546v1_alt	100.000	17	0	0	5	21	305328	305312	0.98	34.2
138,23,2	chr10	100.000	17	0	0	5	21	45464497	45464481	0.98	34.2
138,23,2	chr10	100.000	17	0	0	7	23	52911118	52911134	0.98	34.2
138,23,2	chr6	100.000	17	0	0	7	23	24033691	24033707	0.98	34.2
138,23,2	chr2	100.000	17	0	0	1	17	119440874	119440890	0.98	34.2
138,23,2	chr15	100.000	17	0	0	7	23	59018411	59018427	0.98	34.2
138,18,3	chr6	100.000	17	0	0	2	18	58175566	58175582	0.33	34.2
138,18,3	chr6	100.000	17	0	0	2	18	60930098	60930114	0.33	34.2
138,18,3	chr11	100.000	17	0	0	2	18	15043397	15043413	0.33	34.2
138,20,4	chr4	100.000	17	0	0	3	19	89935550	89935534	0.49	34.2
138,20,6	chr1	100.000	19	0	0	1	19	239520710	239520728	0.031	38.2
138,20,6	chr11	100.000	17	0	0	3	19	46160653	46160637	0.49	34.2
138,20,7	chr16	100.000	17	0	0	4	20	65643112	65643128	0.49	34.2
138,21,8	chr1	100.000	17	0	0	5	21	165533274	165533258	0.65	34.2
139,21,1	chrY	100.000	18	0	0	3	20	11948010	11948027	0.17	36.2
139,21,1	chrX	100.000	18	0	0	4	21	10366917	10366934	0.17	36.2
139,21,1	chr16	100.000	18	0	0	3	20	84524756	84524739	0.17	36.2
139,21,1	chr1	100.000	18	0	0	3	20	120173102	120173085	0.17	36.2
139,21,1	chr1	100.000	18	0	0	3	20	148788673	148788656	0.17	36.2
139,21,1	chr1	100.000	18	0	0	3	20	149341579	149341596	0.17	36.2
139,21,1	chr9	100.000	17	0	0	2	18	19493297	19493281	0.65	34.2
139,21,1	chr4	100.000	17	0	0	4	20	95000781	95000765	0.65	34.2
139,21,1	chr22	100.000	17	0	0	1	17	47006863	47006879	0.65	34.2
139,21,1	chr2	100.000	17	0	0	5	21	121102668	121102652	0.65	34.2
139,20,2	chr4	100.000	18	0	0	2	19	24946539	24946522	0.12	36.2
139,20,3	chr1	100.000	18	0	0	2	19	186103616	186103633	0.12	36.2
139,20,3	chr8	100.000	17	0	0	4	20	96971325	96971341	0.49	34.2
139,20,4	chr14	100.000	20	0	0	1	20	67677193	67677174	0.008	40.1
139,20,4	chr5	100.000	17	0	0	3	19	73416280	73416296	0.49	34.2
139,20,4	chr9	100.000	17	0	0	1	17	31721027	31721011	0.49	34.2
139,20,4	chr3	100.000	17	0	0	1	17	110660188	110660172	0.49	34.2
139,20,4	chr1	100.000	17	0	0	1	17	229042889	229042873	0.49	34.2
139,20,5	chr3_KI270778v1_alt	100.000	18	0	0	1	18	173166	173149	0.12	36.2
139,20,5	chr3	100.000	18	0	0	1	18	166469087	166469070	0.12	36.2
139,20,6	chr4	100.000	17	0	0	4	20	11359475	11359491	0.49	34.2
139,20,6	chr2	100.000	17	0	0	2	18	119440874	119440890	0.49	34.2
139,20,8	chr8	100.000	18	0	0	1	18	5939353	5939336	0.12	36.2
139,20,8	chrX	100.000	17	0	0	3	19	73176177	73176161	0.49	34.2
139,20,8	chr5	100.000	17	0	0	3	19	121646013	121646029	0.49	34.2
139,20,8	chr4	100.000	17	0	0	4	20	47027888	47027872	0.49	34.2
139,20,8	chr3	100.000	17	0	0	3	19	88721828	88721844	0.49	34.2
139,20,8	chr2	100.000	17	0	0	3	19	64388433	64388449	0.49	34.2
139,20,8	chr10	100.000	17	0	0	1	17	1658966	1658982	0.49	34.2
139,20,8	chr1	100.000	17	0	0	3	19	219868252	219868236	0.49	34.2
140,22,1	chr7	95.238	21	1	0	2	22	13283213	13283233	0.82	34.2
140,22,1	chr1	100.000	17	0	0	1	17	71653381	71653397	0.82	34.2
140,22,2	chr15	100.000	18	0	0	1	18	80197736	80197719	0.21	36.2
140,18,3	chr6	100.000	17	0	0	2	18	58175566	58175582	0.33	34.2
140,18,3	chr6	100.000	17	0	0	2	18	60930098	60930114	0.33	34.2
140,18,3	chr11	100.000	17	0	0	2	18	15043397	15043413	0.33	34.2
140,20,6	chr9	100.000	17	0	0	3	19	13605257	13605241	0.49	34.2
140,20,6	chr1	100.000	17	0	0	3	19	153009370	153009354	0.49	34.2
140,21,8	chr13	100.000	17	0	0	3	19	37050544	37050528	0.65	34.2
140,21,8	chrX	100.000	17	0	0	1	17	46196799	46196815	0.65	34.2
140,21,8	chr6	100.000	17	0	0	1	17	153578349	153578365	0.65	34.2
140,21,8	chr5	100.000	17	0	0	3	19	51246801	51246817	0.65	34.2
140,21,8	chr11	100.000	17	0	0	2	18	69698231	69698247	0.65	34.2
141,21,1	chrY	100.000	18	0	0	3	20	11948010	11948027	0.17	36.2
141,21,1	chrX	100.000	18	0	0	4	21	10366917	10366934	0.17	36.2
141,21,1	chr16	100.000	18	0	0	3	20	84524756	84524739	0.17	36.2
141,21,1	chr1	100.000	18	0	0	3	20	120173102	120173085	0.17	36.2
141,21,1	chr1	100.000	18	0	0	3	20	148788673	148788656	0.17	36.2
141,21,1	chr1	100.000	18	0	0	3	20	149341579	149341596	0.17	36.2
141,21,1	chr9	100.000	17	0	0	2	18	19493297	19493281	0.65	34.2
141,21,1	chr4	100.000	17	0	0	4	20	95000781	95000765	0.65	34.2
141,21,1	chr22	100.000	17	0	0	1	17	47006863	47006879	0.65	34.2
141,21,1	chr2	100.000	17	0	0	5	21	121102668	121102652	0.65	34.2
141,20,3	chr1	100.000	18	0	0	2	19	186103616	186103633	0.12	36.2
141,20,3	chr8	100.000	17	0	0	4	20	96971325	96971341	0.49	34.2
141,20,4	chr14	100.000	20	0	0	1	20	67677193	67677174	0.008	40.1
141,20,4	chr5	100.000	17	0	0	3	19	73416280	73416296	0.49	34.2
141,20,4	chr9	100.000	17	0	0	1	17	31721027	31721011	0.49	34.2
141,20,4	chr3	100.000	17	0	0	1	17	110660188	110660172	0.49	34.2
141,20,4	chr1	100.000	17	0	0	1	17	229042889	229042873	0.49	34.2
141,20,5	chr3_KI270778v1_alt	100.000	18	0	0	1	18	173166	173149	0.12	36.2
141,20,5	chr3	100.000	18	0	0	1	18	166469087	166469070	0.12	36.2
141,20,6	chr4	100.000	17	0	0	4	20	11359475	11359491	0.49	34.2
141,20,6	chr2	100.000	17	0	0	2	18	119440874	119440890	0.49	34.2
141,20,8	chr8	100.000	18	0	0	1	18	5939353	5939336	0.12	36.2
141,20,8	chrX	100.000	17	0	0	3	19	73176177	73176161	0.49	34.2
141,20,8	chr5	100.000	17	0	0	3	19	121646013	121646029	0.49	34.2
141,20,8	chr4	100.000	17	0	0	4	20	47027888	47027872	0.49	34.2
141,20,8	chr3	100.000	17	0	0	3	19	88721828	88721844	0.49	34.2
141,20,8	chr2	100.000	17	0	0	3	19	64388433	64388449	0.49	34.2
141,20,8	chr10	100.000	17	0	0	1	17	1658966	1658982	0.49	34.2
141,20,8	chr1	100.000	17	0	0	3	19	219868252	219868236	0.49	34.2
142,24,1	chr1	100.000	18	0	0	5	22	165533274	165533257	0.29	36.2
142,22,2	chr6	100.000	18	0	0	1	18	120408356	120408373	0.21	36.2
142,22,2	chr1	100.000	17	0	0	6	22	81355894	81355878	0.82	34.2
142,20,3	chr8	100.000	18	0	0	1	18	5939353	5939336	0.12	36.2
142,20,3	chrX	100.000	17	0	0	3	19	73176177	73176161	0.49	34.2
142,20,3	chr5	100.000	17	0	0	3	19	121646013	121646029	0.49	34.2
142,20,3	chr4	100.000	17	0	0	4	20	47027888	47027872	0.49	34.2
142,20,3	chr3	100.000	17	0	0	3	19	88721828	88721844	0.49	34.2
